filename,title,author,year,citation order,citation text,citation scoring
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,104,171,"[('1.3.14.32', 0.3333333333333333), ('1.3.14.33', 0.3333333333333333), ('1.3.14.34', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,105,"311,313","[('2.1.10.2', 0.16666666666666666), ('2.1.10.3', 0.16666666666666666), ('2.1.10.4', 0.16666666666666666), ('2.1.10.6', 0.25), ('2.1.10.7', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,106,"314,i","[('2.1.10.7', 0.25), ('2.1.10.8', 0.25), ('2.1.10.9', 0.25), ('2.1.10.9n57', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,107,"311–12,i","[('2.1.10.2', 0.16666666666666669), ('2.1.10.3', 0.16666666666666669), ('2.1.10.4', 0.16666666666666669), ('2.1.10.4', 0.16666666666666669), ('2.1.10.5', 0.16666666666666669), ('2.1.10.6', 0.16666666666666669)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,108,30,"[('1.2.2.2', 0.25), ('1.2.2.3', 0.25), ('1.2.2.2n6', 0.25), ('1.2.2.3n7', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,109,234,"[('1.4.5.6', 0.5), ('1.4.5.7', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,110,658,"[('Abs28', 0.5), ('Abs29', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,111,"635,i","[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,112,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,113,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,114,190,"[('1.4.2.6', 0.25), ('1.4.2.7', 0.25), ('1.4.2.8', 0.25), ('1.4.2.9', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,115,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,116,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,117,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,118,658,"[('Abs28', 0.5), ('Abs29', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,119,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,120,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,121,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,122,253–63,"[('1.4.6.4', 0.030303030303030297), ('1.4.6.5', 0.030303030303030297), ('1.4.6.6', 0.030303030303030297), ('1.4.6.6', 0.04545454545454545), ('1.4.6.6n50', 0.04545454545454545), ('1.4.6.6', 0.030303030303030297), ('1.4.6.7', 0.030303030303030297), ('1.4.6.8', 0.030303030303030297), ('1.4.6.8', 0.030303030303030297), ('1.4.6.9', 0.030303030303030297), ('1.4.6.10', 0.030303030303030297), ('1.4.6.11', 0.030303030303030297), ('1.4.6.12', 0.030303030303030297), ('1.4.6.13', 0.030303030303030297), ('1.4.6.13', 0.04545454545454545), ('1.4.6.14', 0.04545454545454545), ('1.4.6.15', 0.04545454545454545), ('1.4.6.16', 0.04545454545454545), ('1.4.6.16', 0.030303030303030297), ('1.4.6.17', 0.030303030303030297), ('1.4.6.18', 0.030303030303030297), ('1.4.6.18', 0.030303030303030297), ('1.4.6.19', 0.030303030303030297), ('1.4.6.20', 0.030303030303030297), ('1.4.6.20', 0.04545454545454545), ('1.4.6.21', 0.04545454545454545), ('1.4.6.22', 0.030303030303030297), ('1.4.6.23', 0.030303030303030297), ('1.4.7.1', 0.030303030303030297)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,123,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,124,635–36,"[('App.17', 0.10000000000000003), ('App.18', 0.10000000000000003), ('App.19', 0.10000000000000003), ('App.20', 0.10000000000000003), ('App.20n89', 0.10000000000000003), ('App.20', 0.16666666666666669), ('App.21', 0.16666666666666669), ('App.22', 0.16666666666666669)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,125,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,126,633–35,"[('1.3.14.12', 0.0833333333333333), ('1.3.14.12n30', 0.0833333333333333), ('App.10', 0.0833333333333333), ('App.11', 0.0833333333333333), ('App.12', 0.05555555555555553), ('App.13', 0.05555555555555553), ('App.14', 0.05555555555555553), ('App.15', 0.05555555555555553), ('App.16', 0.05555555555555553), ('App.17', 0.05555555555555553), ('App.17', 0.06666666666666664), ('App.18', 0.06666666666666664), ('App.19', 0.06666666666666664), ('App.20', 0.06666666666666664), ('App.20n89', 0.06666666666666664)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,127,253–62,"[('1.4.6.4', 0.03333333333333333), ('1.4.6.5', 0.03333333333333333), ('1.4.6.6', 0.03333333333333333), ('1.4.6.6', 0.05), ('1.4.6.6n50', 0.05), ('1.4.6.6', 0.03333333333333333), ('1.4.6.7', 0.03333333333333333), ('1.4.6.8', 0.03333333333333333), ('1.4.6.8', 0.03333333333333333), ('1.4.6.9', 0.03333333333333333), ('1.4.6.10', 0.03333333333333333), ('1.4.6.11', 0.03333333333333333), ('1.4.6.12', 0.03333333333333333), ('1.4.6.13', 0.03333333333333333), ('1.4.6.13', 0.05), ('1.4.6.14', 0.05), ('1.4.6.15', 0.05), ('1.4.6.16', 0.05), ('1.4.6.16', 0.03333333333333333), ('1.4.6.17', 0.03333333333333333), ('1.4.6.18', 0.03333333333333333), ('1.4.6.18', 0.03333333333333333), ('1.4.6.19', 0.03333333333333333), ('1.4.6.20', 0.03333333333333333), ('1.4.6.20', 0.05), ('1.4.6.21', 0.05)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,128,263,"[('1.4.6.22', 0.3333333333333333), ('1.4.6.23', 0.3333333333333333), ('1.4.7.1', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,129,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,130,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,131,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,132,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,133,"657–58,634","[('Abs26', 0.11111111111111113), ('Abs27', 0.11111111111111113), ('Abs28', 0.11111111111111113), ('Abs28', 0.1666666666666667), ('Abs29', 0.1666666666666667), ('App.12', 0.055555555555555566), ('App.13', 0.055555555555555566), ('App.14', 0.055555555555555566), ('App.15', 0.055555555555555566), ('App.16', 0.055555555555555566), ('App.17', 0.055555555555555566)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,134,658,"[('Abs28', 0.5), ('Abs29', 0.5)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,135,207,"[('1.4.2.38', 0.3333333333333333), ('1.4.2.39', 0.3333333333333333), ('1.4.2.40', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,136,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,137,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,138,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
533Cottrell,"Minds, Composition, and Hume's Skepticism in the Appendix","Cottrell, Jonathan",2015.0,139,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,1,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,2,261,"[('1.4.6.18', 0.3333333333333333), ('1.4.6.19', 0.3333333333333333), ('1.4.6.20', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,3,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,4,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,5,633,"[('1.3.14.12', 0.25), ('1.3.14.12n30', 0.25), ('App.10', 0.25), ('App.11', 0.25)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,6,635,"[('App.17', 0.2), ('App.18', 0.2), ('App.19', 0.2), ('App.20', 0.2), ('App.20n89', 0.2)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,7,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,8,261,"[('1.4.6.18', 0.3333333333333333), ('1.4.6.19', 0.3333333333333333), ('1.4.6.20', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,9,259–60,"[('1.4.6.15', 0.25000000000000006), ('1.4.6.16', 0.25000000000000006), ('1.4.6.16', 0.16666666666666669), ('1.4.6.17', 0.16666666666666669), ('1.4.6.18', 0.16666666666666669)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,10,161–62,"[('1.3.14.11', 0.25000000000000006), ('1.3.14.13', 0.25000000000000006), ('1.3.14.13', 0.16666666666666669), ('1.3.14.14', 0.16666666666666669), ('1.3.14.15', 0.16666666666666669)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,11,233,"[('1.4.5.3', 0.3333333333333333), ('1.4.5.4', 0.3333333333333333), ('1.4.5.5', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,12,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,13,634,"[('App.12', 0.16666666666666669), ('App.13', 0.16666666666666669), ('App.14', 0.16666666666666669), ('App.15', 0.16666666666666669), ('App.16', 0.16666666666666669), ('App.17', 0.16666666666666669)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,14,10,"[('1.1.3.4', 0.5), ('1.1.4.1', 0.5)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,15,170,"[('1.3.14.31', 0.5), ('1.3.14.32', 0.5)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,16,171,"[('1.3.14.32', 0.3333333333333333), ('1.3.14.33', 0.3333333333333333), ('1.3.14.34', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,17,171,"[('1.3.14.32', 0.3333333333333333), ('1.3.14.33', 0.3333333333333333), ('1.3.14.34', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,18,400,"[('2.3.1.3', 0.5), ('2.3.1.4', 0.5)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,19,249–50,"[('1.4.5.31', 0.16666666666666666), ('1.4.5.32', 0.16666666666666666), ('1.4.5.31n49', 0.16666666666666666), ('1.4.5.32', 0.125), ('1.4.5.33', 0.125), ('1.4.5.34', 0.125), ('1.4.5.35', 0.125)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,20,168,"[('1.3.14.26', 0.3333333333333333), ('1.3.14.27', 0.3333333333333333), ('1.3.14.28', 0.3333333333333333)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,21,249–50,"[('1.4.5.31', 0.16666666666666666), ('1.4.5.32', 0.16666666666666666), ('1.4.5.31n49', 0.16666666666666666), ('1.4.5.32', 0.125), ('1.4.5.33', 0.125), ('1.4.5.34', 0.125), ('1.4.5.35', 0.125)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,22,18,"[('1.1.7.2', 0.5), ('1.1.7.3', 0.5)]"
project_muse_439820,Once More Into the Labyrinth: Kail\textquoterights Realist Explanation of Hume\textquoterights Second Thoughts About Personal Identity,"Garrett, Don",2010.0,23,650,"[('Abs9', 0.3333333333333333), ('Abs10', 0.3333333333333333), ('Abs11', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,1,251,"[('1.4.5.35', 0.3333333333333333), ('1.4.6.1', 0.3333333333333333), ('1.4.6.2', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,2,253,"[('1.4.6.4', 0.3333333333333333), ('1.4.6.5', 0.3333333333333333), ('1.4.6.6', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,3,262,"[('1.4.6.20', 0.5), ('1.4.6.21', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,4,265,"[('1.4.7.2', 0.3333333333333333), ('1.4.7.3', 0.3333333333333333), ('1.4.7.4', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,5,286,"[('2.1.5.3', 0.3333333333333333), ('2.1.5.4', 0.3333333333333333), ('2.1.5.5', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,6,303,"[('2.1.8.8', 0.3333333333333333), ('2.1.8.9', 0.3333333333333333), ('2.1.9.1', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,7,251,"[('1.4.5.35', 0.3333333333333333), ('1.4.6.1', 0.3333333333333333), ('1.4.6.2', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,8,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,9,253,"[('1.4.6.4', 0.3333333333333333), ('1.4.6.5', 0.3333333333333333), ('1.4.6.6', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,10,261,"[('1.4.6.18', 0.3333333333333333), ('1.4.6.19', 0.3333333333333333), ('1.4.6.20', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,11,261,"[('1.4.6.18', 0.3333333333333333), ('1.4.6.19', 0.3333333333333333), ('1.4.6.20', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,12,233,"[('1.4.5.3', 0.3333333333333333), ('1.4.5.4', 0.3333333333333333), ('1.4.5.5', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,13,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,14,252,"[('1.4.6.2', 0.3333333333333333), ('1.4.6.3', 0.3333333333333333), ('1.4.6.4', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,15,320,"[('2.1.11.8', 0.5), ('2.1.11.9', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,16,339,"[('2.2.2.14', 0.3333333333333333), ('2.2.2.15', 0.3333333333333333), ('2.2.2.16', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,17,253,"[('1.4.6.4', 0.3333333333333333), ('1.4.6.5', 0.3333333333333333), ('1.4.6.6', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,18,253,"[('1.4.6.4', 0.3333333333333333), ('1.4.6.5', 0.3333333333333333), ('1.4.6.6', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,19,253,"[('1.4.6.4', 0.3333333333333333), ('1.4.6.5', 0.3333333333333333), ('1.4.6.6', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,20,255,"[('1.4.6.6', 0.3333333333333333), ('1.4.6.7', 0.3333333333333333), ('1.4.6.8', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,21,277,"[('2.1.1.4', 0.25), ('2.1.2.1', 0.25), ('2.1.2.2', 0.25), ('2.1.2.3', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,22,339,"[('2.2.2.14', 0.3333333333333333), ('2.2.2.15', 0.3333333333333333), ('2.2.2.16', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,23,340,"[('2.2.2.16', 0.5), ('2.2.2.17', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,24,354,"[('2.2.4.6', 0.3333333333333333), ('2.2.4.7', 0.3333333333333333), ('2.2.4.8', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,25,427,"[('2.3.6.7', 0.16666666666666669), ('2.3.6.8', 0.16666666666666669), ('2.3.6.9', 0.16666666666666669), ('2.3.6.10', 0.16666666666666669), ('2.3.7.1', 0.16666666666666669), ('2.3.7.2', 0.16666666666666669)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,26,254,"[('1.4.6.6', 0.5), ('1.4.6.6n50', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,27,255,"[('1.4.6.6', 0.3333333333333333), ('1.4.6.7', 0.3333333333333333), ('1.4.6.8', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,28,256–58,"[('1.4.6.8', 0.1111111111111111), ('1.4.6.9', 0.1111111111111111), ('1.4.6.10', 0.1111111111111111), ('1.4.6.11', 0.1111111111111111), ('1.4.6.12', 0.1111111111111111), ('1.4.6.13', 0.1111111111111111), ('1.4.6.13', 0.16666666666666666), ('1.4.6.14', 0.16666666666666666)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,29,255–56,"[('1.4.6.6', 0.16666666666666669), ('1.4.6.7', 0.16666666666666669), ('1.4.6.8', 0.16666666666666669), ('1.4.6.8', 0.16666666666666669), ('1.4.6.9', 0.16666666666666669), ('1.4.6.10', 0.16666666666666669)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,30,260–62,"[('1.4.6.16', 0.1111111111111111), ('1.4.6.17', 0.1111111111111111), ('1.4.6.18', 0.1111111111111111), ('1.4.6.18', 0.1111111111111111), ('1.4.6.19', 0.1111111111111111), ('1.4.6.20', 0.1111111111111111), ('1.4.6.20', 0.16666666666666666), ('1.4.6.21', 0.16666666666666666)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,31,207,"[('1.4.2.38', 0.3333333333333333), ('1.4.2.39', 0.3333333333333333), ('1.4.2.40', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,32,657–58,"[('Abs26', 0.16666666666666666), ('Abs27', 0.16666666666666666), ('Abs28', 0.16666666666666666), ('Abs28', 0.25), ('Abs29', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,33,259,"[('1.4.6.15', 0.5), ('1.4.6.16', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,34,636,"[('App.20', 0.3333333333333333), ('App.21', 0.3333333333333333), ('App.22', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,35,635–36,"[('App.17', 0.10000000000000003), ('App.18', 0.10000000000000003), ('App.19', 0.10000000000000003), ('App.20', 0.10000000000000003), ('App.20n89', 0.10000000000000003), ('App.20', 0.16666666666666669), ('App.21', 0.16666666666666669), ('App.22', 0.16666666666666669)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,36,189,"[('1.4.2.3', 0.25), ('1.4.2.4', 0.25), ('1.4.2.5', 0.25), ('1.4.2.6', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,37,277,"[('2.1.1.4', 0.25), ('2.1.2.1', 0.25), ('2.1.2.2', 0.25), ('2.1.2.3', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,38,427,"[('2.3.6.7', 0.16666666666666669), ('2.3.6.8', 0.16666666666666669), ('2.3.6.9', 0.16666666666666669), ('2.3.6.10', 0.16666666666666669), ('2.3.7.1', 0.16666666666666669), ('2.3.7.2', 0.16666666666666669)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,39,277,"[('2.1.1.4', 0.25), ('2.1.2.1', 0.25), ('2.1.2.2', 0.25), ('2.1.2.3', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,40,329,"[('2.2.1.1', 0.5), ('2.2.1.2', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,41,280,"[('2.1.3.1', 0.25), ('2.1.3.2', 0.25), ('2.1.3.3', 0.25), ('2.1.3.4', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,42,277,"[('2.1.1.4', 0.25), ('2.1.2.1', 0.25), ('2.1.2.2', 0.25), ('2.1.2.3', 0.25)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,43,298,"[('2.1.7.8', 0.3333333333333333), ('2.1.8.1', 0.3333333333333333), ('2.1.8.2', 0.3333333333333333)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,44,279,"[('2.1.2.5', 0.5), ('2.1.2.6', 0.5)]"
project_muse_596651,The Self as Narrative in Hume,"Greco, Lorenzo",2015.0,45,575,"[('3.3.1.3', 0.2), ('3.3.1.4', 0.2), ('3.3.1.5', 0.2), ('3.3.1.6', 0.2), ('3.3.1.7', 0.2)]"
